sent_1, 1, 13, 1, 6, 23, 1, 2, 2, 0, 1, 2, 0
sent_2, 2, 13, 1, 6, 22, 1, 0, 0, 1, 1, 9, 1
sent_3, 3, 13, 1, 6, 32, 1, 0, 0, 0, 0, 1, 0
sent_4, 4, 13, 2, 6, 30, 1, 0, 0, 1, 0, 1, 0
sent_5, 5, 13, 2, 6, 15, 1, 1, 1, 0, 0, 0, 0
sent_6, 6, 13, 3, 6, 14, 1, 1, 1, 0, 0, 1, 0
sent_7, 7, 13, 3, 6, 20, 1, 1, 1, 0, 0, 2, 0
sent_8, 8, 13, 4, 6, 17, 1, 1, 1, 0, 0, 2, 0
sent_9, 9, 13, 4, 6, 16, 1, 0, 0, 0, 0, 1, 0
sent_10, 10, 13, 5, 6, 19, 1, 1, 1, 0, 0, 2, 0
sent_11, 11, 13, 5, 6, 26, 1, 0, 0, 0, 0, 2, 0
sent_12, 12, 13, 5, 6, 11, 1, 0, 0, 0, 0, 0, 0
sent_13, 13, 13, 6, 6, 21, 1, 1, 1, 0, 1, 2, 0
